"clone_subgroup_id","gex_annotation","N","mean_SHM","median_SHM","sd_SHM"
"546_1","IgD+ve Memory",1,0.0588235294117647,0.0588235294117647,NA
"547_1","ASC 2",1,0.0595238095238095,0.0595238095238095,NA
"548_1","ASC 2",1,0.0537313432835821,0.0537313432835821,NA
"549_1","Early-Activation",1,0.0294985250737463,0.0294985250737463,NA
"54_1","IgD-ve Memory",1,0.0697674418604651,0.0697674418604651,NA
"550_1","IgD-ve Memory",1,0.0087719298245614,0.0087719298245614,NA
"551_1","ASC 2",1,0.003003003003003,0.003003003003003,NA
"552_1","ASC 1",1,0.0593471810089021,0.0593471810089021,NA
"553_1","IgD-ve Memory",1,0.0355029585798817,0.0355029585798817,NA
"554_1","NAIVE 1",1,0.00292397660818713,0.00292397660818713,NA
"555_1","ASC 2",3,0.048180924287119,0.0471976401179941,0.00170309813920244
"556_1","NAIVE 2",1,0.00591715976331361,0.00591715976331361,NA
"557_1","NAIVE 1",1,0.00586510263929619,0.00586510263929619,NA
"558_1","IgD+ve Memory",14,0.0271512113617377,0.0263157894736842,0.00212360537778527
"558_1","NAIVE 1",1,0.0263157894736842,0.0263157894736842,NA
"558_2","DN2",1,0.0321637426900585,0.0321637426900585,NA
"558_3","IgD+ve Memory",1,0.0263157894736842,0.0263157894736842,NA
"559_1","ASC 2",1,0.0383480825958702,0.0383480825958702,NA
"55_1","NAIVE 1",1,0.00884955752212389,0.00884955752212389,NA
"560_1","NAIVE 1",1,0,0,NA
"561_1","ASC 1",1,0.056379821958457,0.056379821958457,NA
"561_1","ASC 2",10,0.0807121661721068,0.0830860534124629,0.0110852033441123
"562_1","NAIVE 1",1,0.0979228486646884,0.0979228486646884,NA
"563_1","NAIVE 1",1,0,0,NA
"564_1","ASC 2",1,0.00909090909090909,0.00909090909090909,NA
"565_1","ASC 2",2,0.056379821958457,0.056379821958457,0
"566_1","ASC 2",1,0.0409356725146199,0.0409356725146199,NA
"567_1","NAIVE 2",1,0,0,NA
"568_1","ASC 2",1,0.0508982035928144,0.0508982035928144,NA
"568_2","IgD+ve Memory",1,0.0538922155688623,0.0538922155688623,NA
"568_3","IgD+ve Memory",1,0.0538922155688623,0.0538922155688623,NA
"569_1","IgD-ve Memory",1,0.0174927113702624,0.0174927113702624,NA
"56_1","NAIVE 2",1,0,0,NA
"570_1","ASC 2",4,0.0426646706586826,0.0434131736526946,0.0115635032198168
"570_1","IgD+ve Memory",1,0.0359281437125748,0.0359281437125748,NA
"570_2","IgD+ve Memory",1,0.0179640718562874,0.0179640718562874,NA
"571_1","ASC 2",1,0.0269461077844311,0.0269461077844311,NA
"572_1","ASC 2",1,0.0393939393939394,0.0393939393939394,NA
"572_1","Cell-Cycling",1,0.0454545454545455,0.0454545454545455,NA
"573_1","ASC 2",1,0.0395136778115502,0.0395136778115502,NA
"573_2","ASC 2",1,0.0212765957446809,0.0212765957446809,NA
"574_1","NAIVE 1",1,0.00294985250737463,0.00294985250737463,NA
"575_1","IgD-ve Memory",1,0.0177514792899408,0.0177514792899408,NA
"576_1","IgD+ve Memory",1,0.00583090379008746,0.00583090379008746,NA
"577_1","IgD+ve Memory",1,0.0116618075801749,0.0116618075801749,NA
"578_1","IgD+ve Memory",1,0.0358208955223881,0.0358208955223881,NA
"579_1","NAIVE 1",1,0.00890207715133531,0.00890207715133531,NA
"57_1","IgD-ve Memory",1,0.0375722543352601,0.0375722543352601,NA
"580_1","NAIVE 1",1,0.11046511627907,0.11046511627907,NA
"581_1","ASC 2",7,0.0497076023391813,0.0497076023391813,0
"581_1","IgD+ve Memory",1,0.0497076023391813,0.0497076023391813,NA
"581_1","NAIVE 1",1,0.0497076023391813,0.0497076023391813,NA
"581_1","Transitional",1,0.0467836257309941,0.0467836257309941,NA
"582_1","NAIVE 1",1,0.00872093023255814,0.00872093023255814,NA
"583_1","ASC 2",2,0.0204081632653061,0.0204081632653061,0
"584_1","ASC 2",1,0.0614035087719298,0.0614035087719298,NA
"585_1","NAIVE 2",1,0,0,NA
"586_1","ASC 2",1,0.0199430199430199,0.0199430199430199,NA
"587_1","NAIVE 2",1,0,0,NA
"588_1","NAIVE 1",1,0,0,NA
"589_1","IgD-ve Memory",1,0.0535714285714286,0.0535714285714286,NA
"58_1","NAIVE 2",1,0,0,NA
"590_1","NAIVE 2",1,0.0176470588235294,0.0176470588235294,NA
"591_1","IgD+ve Memory",1,0.0233918128654971,0.0233918128654971,NA
"592_1","NAIVE 1",1,0.0116618075801749,0.0116618075801749,NA
"593_1","IgD+ve Memory",1,0,0,NA
"594_1","ASC 2",2,0.108340377571147,0.108340377571147,0.0151423261116308
"595_1","ASC 2",1,0.0375722543352601,0.0375722543352601,NA
"596_1","ASC 2",1,0.0405797101449275,0.0405797101449275,NA
"597_1","Early-Activation",1,0.0530973451327434,0.0530973451327434,NA
"597_1","IgD+ve Memory",1,0.0383480825958702,0.0383480825958702,NA
"598_1","ASC 2",2,0.0666666666666667,0.0666666666666667,0
"599_1","NAIVE 1",1,0.037463976945245,0.037463976945245,NA
"59_1","NAIVE 2",1,0,0,NA
"5_1","ASC 2",1,0.0558659217877095,0.0558659217877095,NA
"600_1","ASC 2",1,0,0,NA
"601_1","NAIVE 1",1,0.0174418604651163,0.0174418604651163,NA
"602_1","IgD+ve Memory",1,0.0555555555555556,0.0555555555555556,NA
"603_1","Cell-Cycling",1,0.02,0.02,NA
"604_1","ASC 2",1,0.0313390313390313,0.0313390313390313,NA
"605_1","Early-Activation",1,0.0628571428571429,0.0628571428571429,NA
"606_1","ASC 2",1,0.047752808988764,0.047752808988764,NA
"607_1","ASC 2",2,0.023876404494382,0.023876404494382,0.001986255003333
"607_1","NAIVE 1",2,0.0252808988764045,0.0252808988764045,0
"607_2","Early-Activation",1,0.0252808988764045,0.0252808988764045,NA
"608_1","NAIVE 1",1,0,0,NA
"609_1","ASC 2",1,0.0517241379310345,0.0517241379310345,NA
"60_1","IgD-ve Memory",1,0.0231884057971014,0.0231884057971014,NA
"610_1","IgD-ve Memory",1,0.0703812316715543,0.0703812316715543,NA
"611_1","DN2",1,0.0495626822157434,0.0495626822157434,NA
"612_1","IgD-ve Memory",1,0.0530973451327434,0.0530973451327434,NA
"613_1","ASC 3",1,0.0549132947976879,0.0549132947976879,NA
"614_1","NAIVE 2",1,0.0112994350282486,0.0112994350282486,NA
"615_1","NAIVE 1",1,0.0657142857142857,0.0657142857142857,NA
"616_1","ASC 2",5,0.0760806916426513,0.0778097982708934,0.00751493072645839
"617_1","IgD+ve Memory",2,0.109826589595376,0.109826589595376,0.0163492897384173
"618_1","ASC 2",1,0,0,NA
"619_1","ASC 2",2,0.0705882352941176,0.0705882352941176,0.00415945165403852
"61_1","Cell-Cycling",1,0,0,NA
"620_1","ASC 2",9,0.0750077808901338,0.0756302521008403,0.00123517801637002
"620_1","IgD-ve Memory",1,0.0364145658263305,0.0364145658263305,NA
"620_2","IgD-ve Memory",1,0.0364145658263305,0.0364145658263305,NA
"621_1","ASC 2",1,0.0252808988764045,0.0252808988764045,NA
"622_1","Cell-Cycling",1,0.117994100294985,0.117994100294985,NA
"623_1","NAIVE 1",1,0.0147058823529412,0.0147058823529412,NA
"624_1","ASC 2",1,0.0087463556851312,0.0087463556851312,NA
"625_1","Early-Activation",1,0.00293255131964809,0.00293255131964809,NA
"626_1","ASC 2",1,0.0117994100294985,0.0117994100294985,NA
"627_1","ASC 2",1,0.0112359550561798,0.0112359550561798,NA
"628_1","ASC 2",1,0.0223463687150838,0.0223463687150838,NA
"629_1","ASC 2",1,0,0,NA
"62_1","ASC 2",2,0.0258620689655172,0.0258620689655172,0
"630_1","NAIVE 2",1,0,0,NA
"631_1","IgD+ve Memory",1,0.0115606936416185,0.0115606936416185,NA
"632_1","NAIVE 2",1,0,0,NA
"633_1","Cell-Cycling",1,0.0173410404624277,0.0173410404624277,NA
"634_1","ASC 2",1,0.0703812316715543,0.0703812316715543,NA
"635_1","ASC 3",1,0.0697674418604651,0.0697674418604651,NA
"636_1","NAIVE 1",1,0.0028169014084507,0.0028169014084507,NA
"637_1","ASC 2",1,0.0550724637681159,0.0550724637681159,NA
"638_1","ASC 2",1,0.0553935860058309,0.0553935860058309,NA
"639_1","NAIVE 2",1,0,0,NA
"63_1","IgD+ve Memory",1,0.00294117647058824,0.00294117647058824,NA
"640_1","NAIVE 1",1,0.0202898550724638,0.0202898550724638,NA
"641_1","NAIVE 1",1,0.0473372781065089,0.0473372781065089,NA
"642_1","NAIVE 2",1,0,0,NA
"643_1","IgD+ve Memory",2,0.064742124614926,0.064742124614926,0.00597277913155685
"643_1","IgD-ve Memory",1,0.0689655172413793,0.0689655172413793,NA
"644_1","IgD+ve Memory",1,0.0892857142857143,0.0892857142857143,NA
"645_1","ASC 2",1,0.0112994350282486,0.0112994350282486,NA
"646_1","ASC 3",1,0.0290697674418605,0.0290697674418605,NA
"647_1","IgD+ve Memory",1,0.0687679083094556,0.0687679083094556,NA
"648_1","ASC 2",4,0.0977941176470588,0.0911764705882353,0.0132352941176471
"649_1","IgD+ve Memory",1,0.0171919770773639,0.0171919770773639,NA
"64_1","IgD+ve Memory",1,0.0321637426900585,0.0321637426900585,NA
"650_1","NAIVE 1",1,0,0,NA
"651_1","ASC 2",1,0,0,NA
"652_1","ASC 2",1,0.00867052023121387,0.00867052023121387,NA
"653_1","IgD+ve Memory",3,0.021780303030303,0.0198863636363636,0.00328039925675924
"654_1","ASC 2",1,0.0142450142450142,0.0142450142450142,NA
"655_1","NAIVE 1",1,0.00280898876404494,0.00280898876404494,NA
"656_1","ASC 2",1,0.0392156862745098,0.0392156862745098,NA
"657_1","NAIVE 1",1,0,0,NA
"658_1","ASC 2",1,0.0753623188405797,0.0753623188405797,NA
"659_1","Cell-Cycling",1,0.0171428571428571,0.0171428571428571,NA
"65_1","Cell-Cycling",1,0.0201729106628242,0.0201729106628242,NA
"660_1","ASC 2",1,0.0862068965517241,0.0862068965517241,NA
"661_1","IgD+ve Memory",1,0,0,NA
"662_1","ASC 1",1,0.0168539325842697,0.0168539325842697,NA
"663_1","NAIVE 1",1,0.0056657223796034,0.0056657223796034,NA
"664_1","IgD+ve Memory",1,0.0169014084507042,0.0169014084507042,NA
"665_1","ASC 2",1,0,0,NA
"666_1","ASC 2",1,0.00867052023121387,0.00867052023121387,NA
"667_1","ASC 2",1,0.00857142857142857,0.00857142857142857,NA
"668_1","IgD+ve Memory",1,0.0439882697947214,0.0439882697947214,NA
"669_1","IgD+ve Memory",1,0.0203488372093023,0.0203488372093023,NA
"66_1","Cell-Cycling",1,0.0617647058823529,0.0617647058823529,NA
"670_1","IgD+ve Memory",1,0.0386904761904762,0.0386904761904762,NA
"671_1","NAIVE 1",1,0,0,NA
"672_1","IgD+ve Memory",1,0,0,NA
"673_1","ASC 2",1,0,0,NA
"674_1","NAIVE 2",1,0,0,NA
"675_1","Cell-Cycling",1,0,0,NA
"676_1","ASC 1",1,0.0828402366863905,0.0828402366863905,NA
"677_1","ASC 2",1,0.0198300283286119,0.0198300283286119,NA
"678_1","Cell-Cycling",1,0.00573065902578797,0.00573065902578797,NA
"679_1","ASC 2",1,0.0689655172413793,0.0689655172413793,NA
"67_1","ASC 2",1,0.0324483775811209,0.0324483775811209,NA
"680_1","ASC 3",1,0.0230547550432277,0.0230547550432277,NA
"681_1","ASC 2",1,0.106508875739645,0.106508875739645,NA
"682_1","ASC 2",1,0.0726744186046512,0.0726744186046512,NA
"683_1","IgD-ve Memory",1,0.0654761904761905,0.0654761904761905,NA
"684_1","NAIVE 1",1,0,0,NA
"685_1","NAIVE 2",1,0,0,NA
"686_1","NAIVE 2",1,0.0029940119760479,0.0029940119760479,NA
"687_1","Cell-Cycling",1,0,0,NA
"688_1","ASC 2",1,0.0558823529411765,0.0558823529411765,NA
"689_1","NAIVE 1",1,0,0,NA
"68_1","NAIVE 2",1,0,0,NA
"690_1","ASC 2",3,0.0508474576271186,0.0508474576271186,0.00847457627118644
"691_1","ASC 3",1,0.0434782608695652,0.0434782608695652,NA
"692_1","ASC 2",2,0.0514285714285714,0.0514285714285714,0.00404061017820884
"693_1","ASC 2",2,0.0811594202898551,0.0811594202898551,0
"694_1","Cell-Cycling",1,0.00852272727272727,0.00852272727272727,NA
"695_1","ASC 2",1,0.0823863636363636,0.0823863636363636,NA
"696_1","IgD+ve Memory",1,0.0617647058823529,0.0617647058823529,NA
"697_1","ASC 2",1,0,0,NA
"698_1","ASC 2",1,0.0142045454545455,0.0142045454545455,NA
"699_1","ASC 2",1,0.0315186246418338,0.0315186246418338,NA
"69_1","NAIVE 2",1,0.00882352941176471,0.00882352941176471,NA
"6_1","NAIVE 2",1,0,0,NA
"700_1","IgD-ve Memory",1,0.0373563218390805,0.0373563218390805,NA
"701_1","IgD-ve Memory",1,0.0342857142857143,0.0342857142857143,NA
"702_1","IgD+ve Memory",7,0.0504623088173322,0.05,0.00708775692901975
"702_1","IgD-ve Memory",1,0.0558823529411765,0.0558823529411765,NA
"702_2","IgD+ve Memory",1,0.0647058823529412,0.0647058823529412,NA
"702_3","ASC 3",1,0.0735294117647059,0.0735294117647059,NA
"702_4","IgD+ve Memory",1,0.0411764705882353,0.0411764705882353,NA
"703_1","Cell-Cycling",2,0.0014367816091954,0.0014367816091954,0.00203191603789238
"704_1","ASC 2",1,0.0087463556851312,0.0087463556851312,NA
"705_1","ASC 2",1,0.0890207715133531,0.0890207715133531,NA
"706_1","ASC 2",1,0.037463976945245,0.037463976945245,NA
"707_1","NAIVE 2",1,0,0,NA
"708_1","ASC 1",1,0.00837988826815642,0.00837988826815642,NA
"709_1","ASC 2",1,0.0658682634730539,0.0658682634730539,NA
"70_1","ASC 2",1,0.0703812316715543,0.0703812316715543,NA
"70_1","Early-Activation",1,0.0674486803519062,0.0674486803519062,NA
"710_1","ASC 2",1,0.0150602409638554,0.0150602409638554,NA
"711_1","ASC 2",1,0.0118694362017804,0.0118694362017804,NA
"712_1","IgD+ve Memory",1,0.023121387283237,0.023121387283237,NA
"713_1","IgD-ve Memory",1,0.06158357771261,0.06158357771261,NA
"714_1","ASC 2",4,0.0747126436781609,0.0747126436781609,0
"715_1","IgD+ve Memory",1,0.00882352941176471,0.00882352941176471,NA
"716_1","IgD+ve Memory",1,0.109090909090909,0.109090909090909,NA
"717_1","ASC 2",1,0.0930930930930931,0.0930930930930931,NA
"718_1","ASC 2",1,0.0453172205438066,0.0453172205438066,NA
"719_1","IgD-ve Memory",1,0.0328358208955224,0.0328358208955224,NA
"71_1","IgD-ve Memory",1,0.00879765395894428,0.00879765395894428,NA
"720_1","Cell-Cycling",1,0.0149253731343284,0.0149253731343284,NA
"721_1","IgD+ve Memory",1,0.0808383233532934,0.0808383233532934,NA
"722_1","IgD+ve Memory",2,0.0445103857566766,0.0445103857566766,0
"723_1","IgD+ve Memory",1,0.0630630630630631,0.0630630630630631,NA
"724_1","ASC 3",1,0.00867052023121387,0.00867052023121387,NA
"725_1","IgD-ve Memory",1,0.0699088145896656,0.0699088145896656,NA
"726_1","ASC 2",1,0.0686567164179104,0.0686567164179104,NA
"727_1","ASC 1",1,0.0579268292682927,0.0579268292682927,NA
"728_1","IgD+ve Memory",1,0.0595238095238095,0.0595238095238095,NA
"729_1","IgD-ve Memory",3,0.0711615229687519,0.0690690690690691,0.0182439153153569
"72_1","ASC 2",1,0.0520231213872832,0.0520231213872832,NA
"730_1","NAIVE 2",2,0,0,0
"731_1","NAIVE 1",1,0.0593471810089021,0.0593471810089021,NA
"732_1","IgD-ve Memory",1,0.106508875739645,0.106508875739645,NA
"733_1","IgD+ve Memory",1,0.0785498489425982,0.0785498489425982,NA
"734_1","NAIVE 2",1,0,0,NA
"735_1","IgD+ve Memory",4,0.0172672672672673,0.0165165165165165,0.00750750750750751
"736_1","IgD+ve Memory",3,0.0449101796407186,0.0449101796407186,0.0149700598802395
"736_2","IgD+ve Memory",1,0.0538922155688623,0.0538922155688623,NA
"736_3","NAIVE 1",1,0.0419161676646707,0.0419161676646707,NA
"737_1","IgD+ve Memory",1,0.0710059171597633,0.0710059171597633,NA
"738_1","NAIVE 2",1,0,0,NA
"739_1","IgD+ve Memory",1,0.0567164179104478,0.0567164179104478,NA
"73_1","IgD-ve Memory",1,0.0318840579710145,0.0318840579710145,NA
"740_1","DN2",1,0.0121580547112462,0.0121580547112462,NA
"741_1","IgD+ve Memory",1,0.0682492581602374,0.0682492581602374,NA
"741_1","IgD-ve Memory",1,0.0682492581602374,0.0682492581602374,NA
"742_1","IgD+ve Memory",1,0.0441176470588235,0.0441176470588235,NA
"742_1","IgD-ve Memory",1,0.00588235294117647,0.00588235294117647,NA
"743_1","IgD+ve Memory",2,0.0582089552238806,0.0582089552238806,0.0189968985990416
"744_1","IgD+ve Memory",1,0,0,NA
"745_1","IgD+ve Memory",1,0.0507462686567164,0.0507462686567164,NA
"746_1","ASC 3",1,0.0087463556851312,0.0087463556851312,NA
"747_1","IgD+ve Memory",1,0.0267062314540059,0.0267062314540059,NA
"747_2","IgD+ve Memory",1,0.0474777448071217,0.0474777448071217,NA
"748_1","NAIVE 1",1,0.029673590504451,0.029673590504451,NA
"749_1","IgD+ve Memory",1,0.0263157894736842,0.0263157894736842,NA
"74_1","NAIVE 1",1,0.0289017341040462,0.0289017341040462,NA
"750_1","ASC 2",1,0.0688622754491018,0.0688622754491018,NA
"751_1","IgD+ve Memory",3,0.0393939393939394,0.0393939393939394,0.00303030303030303
"752_1","ASC 2",1,0.0396341463414634,0.0396341463414634,NA
"753_1","NAIVE 1",1,0.0321637426900585,0.0321637426900585,NA
"754_1","ASC 2",1,0.0823529411764706,0.0823529411764706,NA
"755_1","IgD+ve Memory",1,0.0662650602409639,0.0662650602409639,NA
"756_1","IgD-ve Memory",1,0.0447761194029851,0.0447761194029851,NA
"757_1","ASC 3",1,0.0879765395894428,0.0879765395894428,NA
"758_1","IgD-ve Memory",1,0.05,0.05,NA
"759_1","IgD-ve Memory",1,0.0504451038575668,0.0504451038575668,NA
"75_1","ASC 2",1,0.0545977011494253,0.0545977011494253,NA
"75_1","NAIVE 1",2,0.0574712643678161,0.0574712643678161,0.00406383207578476
"760_1","IgD+ve Memory",1,0.0118694362017804,0.0118694362017804,NA
"761_1","IgD+ve Memory",1,0.0293255131964809,0.0293255131964809,NA
"762_1","ASC 2",1,0.0146627565982405,0.0146627565982405,NA
"763_1","ASC 2",1,0.0741839762611276,0.0741839762611276,NA
"764_1","NAIVE 1",1,0.0396341463414634,0.0396341463414634,NA
"765_1","HSP+",1,0.00574712643678161,0.00574712643678161,NA
"766_1","ASC 3",1,0.0851063829787234,0.0851063829787234,NA
"767_1","NAIVE 1",1,0.0935672514619883,0.0935672514619883,NA
"768_1","NAIVE 1",1,0,0,NA
"769_1","IgD+ve Memory",1,0.0674486803519062,0.0674486803519062,NA
"76_1","IgD-ve Memory",1,0.0317919075144509,0.0317919075144509,NA
"770_1","ASC 2",1,0.141975308641975,0.141975308641975,NA
"771_1","IgD+ve Memory",1,0.0384615384615385,0.0384615384615385,NA
"772_1","ASC 2",2,0.0535714285714286,0.0535714285714286,0.00420896893563421
"773_1","NAIVE 2",1,0,0,NA
"774_1","NAIVE 1",1,0.0501474926253687,0.0501474926253687,NA
"775_1","ASC 1",1,0.127659574468085,0.127659574468085,NA
"776_1","NAIVE 2",1,0,0,NA
"777_1","ASC 2",7,0.0599533210152679,0.0502958579881657,0.012460124209024
"777_1","Cell-Cycling",1,0.0828402366863905,0.0828402366863905,NA
"778_1","ASC 2",1,0.00291545189504373,0.00291545189504373,NA
"779_1","NAIVE 1",1,0.00292397660818713,0.00292397660818713,NA
"77_1","NAIVE 2",1,0,0,NA
"780_1","IgD+ve Memory",1,0.0346820809248555,0.0346820809248555,NA
"781_1","Cell-Cycling",1,0.0257879656160458,0.0257879656160458,NA
"782_1","ASC 2",1,0.00289017341040462,0.00289017341040462,NA
"783_1","ASC 2",1,0.0286532951289398,0.0286532951289398,NA
"784_1","NAIVE 2",1,0,0,NA
"785_1","ASC 2",1,0.0223463687150838,0.0223463687150838,NA
"786_1","ASC 2",1,0.0145348837209302,0.0145348837209302,NA
"787_1","ASC 2",1,0.0778097982708934,0.0778097982708934,NA
"788_1","IgD-ve Memory",1,0.0204678362573099,0.0204678362573099,NA
"789_1","IgD+ve Memory",1,0.029585798816568,0.029585798816568,NA
"78_1","IgD+ve Memory",1,0,0,NA
"790_1","IgD-ve Memory",1,0.0532544378698225,0.0532544378698225,NA
"791_1","ASC 3",3,0.0417881438289602,0.0349854227405248,0.0143815826889686
"792_1","Early-Activation",1,0.0266272189349112,0.0266272189349112,NA
"793_1","ASC 2",1,0.003003003003003,0.003003003003003,NA
"794_1","Early-Activation",1,0.0245398773006135,0.0245398773006135,NA
"795_1","IgD-ve Memory",1,0.0303951367781155,0.0303951367781155,NA
"796_1","IgD-ve Memory",1,0.0275229357798165,0.0275229357798165,NA
"797_1","NAIVE 2",1,0,0,NA
"798_1","NAIVE 2",1,0.0383480825958702,0.0383480825958702,NA
"799_1","ASC 2",1,0.0656716417910448,0.0656716417910448,NA
"79_1","IgD-ve Memory",1,0,0,NA
"7_1","ASC 2",1,0.111111111111111,0.111111111111111,NA
"800_1","ASC 1",1,0.00293255131964809,0.00293255131964809,NA
"801_1","ASC 2",1,0.0119760479041916,0.0119760479041916,NA
"802_1","IgD-ve Memory",1,0.0532544378698225,0.0532544378698225,NA
"803_1","NAIVE 1",1,0.00609756097560976,0.00609756097560976,NA
"804_1","Early-Activation",1,0.079646017699115,0.079646017699115,NA
"805_1","ASC 2",1,0.0443786982248521,0.0443786982248521,NA
"806_1","ASC 2",1,0.073394495412844,0.073394495412844,NA
"807_1","ASC 2",2,0.0979827089337176,0.0979827089337176,0
"808_1","ASC 1",1,0.023598820058997,0.023598820058997,NA
"809_1","IgD-ve Memory",1,0.0451807228915663,0.0451807228915663,NA
"80_1","NAIVE 1",2,0.0412979351032448,0.0412979351032448,0
"810_1","Transitional",160,0.0267671130952381,0.0267857142857143,0.000408385135200311
"811_1","NAIVE 2",1,0,0,NA
"812_1","ASC 2",1,0.00903614457831325,0.00903614457831325,NA
"813_1","NAIVE 1",1,0.0297619047619048,0.0297619047619048,NA
"814_1","NAIVE 1",1,0.0384615384615385,0.0384615384615385,NA
"815_1","ASC 2",3,0.0808383233532934,0.0808383233532934,0
"816_1","ASC 1",2,0.00882352941176471,0.00882352941176471,0
"817_1","NAIVE 1",1,0.0234604105571848,0.0234604105571848,NA
"818_1","HSP+",1,0.056547619047619,0.056547619047619,NA
"818_2","IgD+ve Memory",1,0.0595238095238095,0.0595238095238095,NA
"819_1","ASC 2",1,0.0529411764705882,0.0529411764705882,NA
"81_1","ASC 2",1,0.0114942528735632,0.0114942528735632,NA
"820_1","ASC 2",3,0.0148367952522255,0.0148367952522255,0
"821_1","NAIVE 1",1,0.00602409638554217,0.00602409638554217,NA
"822_1","NAIVE 2",1,0,0,NA
"823_1","IgD+ve Memory",1,0,0,NA
"824_1","IgD+ve Memory",1,0.0769230769230769,0.0769230769230769,NA
"824_2","IgD+ve Memory",1,0.0153846153846154,0.0153846153846154,NA
"824_3","IgD+ve Memory",1,0.0769230769230769,0.0769230769230769,NA
"824_4","IgD+ve Memory",1,0.0769230769230769,0.0769230769230769,NA
"825_1","IgD+ve Memory",1,0.00584795321637427,0.00584795321637427,NA
"826_1","NAIVE 1",1,0.0301204819277108,0.0301204819277108,NA
"827_1","ASC 2",1,0.0171919770773639,0.0171919770773639,NA
"828_1","Cell-Cycling",1,0.0338983050847458,0.0338983050847458,NA
"829_1","ASC 2",1,0.0117302052785924,0.0117302052785924,NA
"82_1","ASC 2",1,0.0289855072463768,0.0289855072463768,NA
"830_1","IgD-ve Memory",1,0.0204678362573099,0.0204678362573099,NA
"831_1","IgD+ve Memory",1,0.0145772594752187,0.0145772594752187,NA
"832_1","Cell-Cycling",1,0.0173410404624277,0.0173410404624277,NA
"833_1","ASC 2",1,0.0232558139534884,0.0232558139534884,NA
"834_1","NAIVE 2",1,0,0,NA
"835_1","IgD+ve Memory",1,0.0464396284829721,0.0464396284829721,NA
"836_1","ASC 2",1,0.0197183098591549,0.0197183098591549,NA
"837_1","ASC 2",1,0.0144508670520231,0.0144508670520231,NA
"838_1","NAIVE 1",1,0.0233236151603499,0.0233236151603499,NA
"839_1","ASC 2",1,0.00560224089635854,0.00560224089635854,NA
"83_1","NAIVE 1",1,0.00286532951289398,0.00286532951289398,NA
"840_1","IgD+ve Memory",1,0.0196629213483146,0.0196629213483146,NA
"841_1","NAIVE 2",1,0,0,NA
"842_1","NAIVE 2",1,0,0,NA
"843_1","NAIVE 2",1,0,0,NA
"844_1","ASC 2",1,0.16012084592145,0.16012084592145,NA
"845_1","NAIVE 1",1,0.0230547550432277,0.0230547550432277,NA
"846_1","NAIVE 1",1,0.0181818181818182,0.0181818181818182,NA
"847_1","IgD+ve Memory",1,0.0087463556851312,0.0087463556851312,NA
"848_1","IgD+ve Memory",1,0.0527859237536657,0.0527859237536657,NA
"848_1","IgD-ve Memory",1,0.0381231671554252,0.0381231671554252,NA
"849_1","NAIVE 2",1,0,0,NA
"84_1","NAIVE 1",1,0.00862068965517241,0.00862068965517241,NA
"850_1","IgD-ve Memory",1,0,0,NA
"851_1","IgD-ve Memory",2,0.0235294117647059,0.0235294117647059,0
"852_1","ASC 2",4,0.0648967551622419,0.0619469026548673,0.00589970501474926
"853_1","ASC 2",1,0.0087719298245614,0.0087719298245614,NA
"854_1","ASC 2",2,0.0581395348837209,0.0581395348837209,0.0205554296856555
"855_1","ASC 2",1,0.0595238095238095,0.0595238095238095,NA
"856_1","IgD-ve Memory",1,0.0517241379310345,0.0517241379310345,NA
"857_1","NAIVE 1",1,0,0,NA
"858_1","NAIVE 1",1,0.0264705882352941,0.0264705882352941,NA
"859_1","ASC 2",1,0.0865671641791045,0.0865671641791045,NA
"85_1","IgD+ve Memory",1,0.0502958579881657,0.0502958579881657,NA
"860_1","NAIVE 1",1,0.0372492836676218,0.0372492836676218,NA
"861_1","ASC 2",3,0.0443213296398892,0.0443213296398892,0
"862_1","ASC 2",2,0.0387931034482759,0.0387931034482759,0.00609574811367714
"863_1","ASC 2",1,0.00826446280991736,0.00826446280991736,NA
"864_1","NAIVE 1",1,0,0,NA
"865_1","NAIVE 2",1,0.003003003003003,0.003003003003003,NA
"866_1","ASC 1",1,0.0670731707317073,0.0670731707317073,NA
"866_1","ASC 2",1,0.0365853658536585,0.0365853658536585,NA
"867_1","ASC 2",1,0.0572289156626506,0.0572289156626506,NA
"868_1","NAIVE 1",1,0,0,NA
"869_1","ASC 2",1,0.0147492625368732,0.0147492625368732,NA
"86_1","IgD+ve Memory",1,0.0409356725146199,0.0409356725146199,NA
"870_1","NAIVE 1",1,0.00297619047619048,0.00297619047619048,NA
"871_1","ASC 2",1,0.0753623188405797,0.0753623188405797,NA
"872_1","NAIVE 2",1,0.00291545189504373,0.00291545189504373,NA
"873_1","IgD+ve Memory",1,0.00284900284900285,0.00284900284900285,NA
"874_1","IgD+ve Memory",5,0.0449704142011834,0.0473372781065089,0.00529246858579832
"874_1","IgD-ve Memory",1,0.0473372781065089,0.0473372781065089,NA
"874_1","NAIVE 1",1,0.0118343195266272,0.0118343195266272,NA
"875_1","NAIVE 1",1,0.00584795321637427,0.00584795321637427,NA
"876_1","NAIVE 1",1,0.0290697674418605,0.0290697674418605,NA
"877_1","NAIVE 2",1,0,0,NA
"878_1","NAIVE 2",1,0.043859649122807,0.043859649122807,NA
"879_1","ASC 2",4,0.110778443113772,0.110778443113772,0
"87_1","ASC 2",1,0.0206489675516224,0.0206489675516224,NA
"880_1","DN2",1,0.0311614730878187,0.0311614730878187,NA
